id	file_name	set_no	session_no	message_no	author	text	previous_utterance	offensive	context_dependent	type_insult	type_threat	type_swear	type_sexual	type_toxic	jigsaw_toxicity	jigsaw_severe_toxicity	jigsaw_identity_attack	jigsaw_insult	jigsaw_profanity	jigsaw_threat	jigsaw_sexually_explicit	jigsaw_flirtation	jigsaw_attack_on_author	jigsaw_attack_on_commenter	jigsaw_incoherent	jigsaw_inflammatory	jigsaw_likely_to_reject	jigsaw_obscene	jigsaw_spam	jigsaw_unsubstantial
112000000	subsessions/sample_11200.csv	5	109	8	user	will I have a girlfriend	['hi', 'လီးလား', 'ok', '281', 'will I ever get pregnant', 'Every girl deserves a baby. :)', 'but will I get pregnant', 'Every girl deserves a baby. :)', 'will I have a girlfriend']	N	N	N	N	N	N	N	0.14059398	0.02918579	0.05025599	0.027176257	0.05063988	0.09712953	0.10727189	0.27387875	0.116920814	0.19914874	0.7118339	0.3941915	0.83689433	0.27066275	0.20600465	0.9206603
112000000	subsessions/sample_11200.csv	5	109	9	bot	yes because I  am  awesome [br]	['hi', 'လီးလား', 'ok', '281', 'will I ever get pregnant', 'Every girl deserves a baby. :)', 'but will I get pregnant', 'Every girl deserves a baby. :)', 'will I have a girlfriend', 'yes because I  am  awesome [br]']	N	N	N	N	N	N	N	0.03187269	0.049606744	0.12031924	0.049632844	0.099836014	0.112917416	0.11638956	0.2678763	0.055888325	0.2621496	0.56900996	0.08157971	0.75140715	0.026656305	0.12698095	0.92149836
113970000	subsessions/sample_11397.csv	5	111	0	user	I need you	['I need you']	N	N	N	N	N	N	N	0.04543531	0.02610308	0.029821059	0.030170996	0.03741056	0.11715407	0.08843095	0.42074788	0.14556931	0.47440854	0.65000993	0.085022636	0.8096494	0.05347622	0.27240947	0.9206603
113970000	subsessions/sample_11397.csv	5	111	1	bot	Ohh yeah I love you	['I need you', 'Ohh yeah I love you']	N	N	N	N	N	N	N	0.039598234	0.112435594	0.10844134	0.1336884	0.21489817	0.162449	0.3255283	0.91981745	0.31152213	0.59201556	0.86360914	0.24175552	0.9203619	0.5659915	0.4374835	0.861448
113970000	subsessions/sample_11397.csv	5	111	2	user	miss you	['I need you', 'Ohh yeah I love you', 'miss you']	N	N	N	N	N	N	N	0.05373499	0.015122252	0.024997648	0.022363234	0.026638763	0.048801184	0.039588757	0.42892143	0.28473866	0.72761667	0.59871846	0.08876761	0.9031742	0.033051368	0.22613388	0.9206603
113970000	subsessions/sample_11397.csv	5	111	3	bot	miss you tooooo	['I need you', 'Ohh yeah I love you', 'miss you', 'miss you tooooo']	N	N	N	N	N	N	N	0.03770977	0.051571053	0.11830286	0.12815495	0.09215882	0.08672033	0.05494104	0.40161777	0.23556258	0.7572944	0.54463416	0.12544842	0.87923026	0.038352333	0.18418328	0.8923531
113970000	subsessions/sample_11397.csv	5	111	8	user	no I want you now	['I need you', 'Ohh yeah I love you', 'miss you', 'miss you tooooo', 'kiss you', 'Ah ah ah', 'miss you mommy', 'Get over it', 'no I want you now']	Y	N	N	N	N	Y	Y	0.16344422	0.04057815	0.041954122	0.058682594	0.06336961	0.16515812	0.084406875	0.4596777	0.21654783	0.68783695	0.72006756	0.10641115	0.8836979	0.06489537	0.27110174	0.92107034
113970000	subsessions/sample_11397.csv	5	111	9	bot	Take me baby	['I need you', 'Ohh yeah I love you', 'miss you', 'miss you tooooo', 'kiss you', 'Ah ah ah', 'miss you mommy', 'Get over it', 'no I want you now', 'Take me baby']	Y	Y	N	N	N	Y	N	0.16413476	0.24571384	0.14659894	0.1687766	0.2811691	0.48301187	0.49134243	0.91981745	0.17318018	0.2754923	0.46619138	0.14580043	0.8221213	0.031327862	0.036121547	0.9568426
114440000	subsessions/sample_11444.csv	5	112	0	user	Ohh okay can I say something else	['Ohh okay can I say something else']	N	N	N	N	N	N	N	0.043031808	0.16149986	0.19169432	0.13391222	0.19238538	0.39167014	0.19584398	0.30050948	0.23823123	0.34197605	0.8535201	0.27935496	0.9212578	0.46762347	0.19285984	0.8923531
114440000	subsessions/sample_11444.csv	5	112	1	bot	why	['Ohh okay can I say something else', 'why']	N	N	N	N	N	N	N	0.017562259	0.01834524	0.02858301	0.018341536	0.032848693	0.066020265	0.04983678	0.16060893	0.03471278	0.14294949	0.58157456	0.069575414	0.9095892	0.02356963	0.06694682	0.9592708
114440000	subsessions/sample_11444.csv	5	112	2	user	Can I tell you more	['Ohh okay can I say something else', 'why', 'Can I tell you more']	N	N	N	N	N	N	N	0.074912034	0.032520637	0.04121837	0.052796938	0.051804002	0.09247054	0.10179108	0.49481097	0.065997116	0.44971973	0.59771085	0.0867023	0.7165853	0.02854985	0.100345775	0.9441033
114440000	subsessions/sample_11444.csv	5	112	3	bot	of course	['Ohh okay can I say something else', 'why', 'Can I tell you more', 'of course']	N	N	N	N	N	N	N	0.017909339	0.018342374	0.03307268	0.01658214	0.03184582	0.07518998	0.04657185	0.18272388	0.07070813	0.24099979	0.69873476	0.14360552	0.6559113	0.061626244	0.107951745	0.92245454
114440000	subsessions/sample_11444.csv	5	112	4	user	My ex invited me to it it's his gf party	"['Ohh okay can I say something else', 'why', 'Can I tell you more', 'of course', ""My ex invited me to it it's his gf party""]"	N	N	N	N	N	N	N	0.1731117	0.12479692	0.117571	0.14322501	0.19390431	0.23589765	0.4957539	0.6080194	0.07975902	0.1203199	0.880542	0.3551608	0.80889314	0.6502308	0.22548968	0.8307522
114440000	subsessions/sample_11444.csv	5	112	5	bot	And I'll cry if I want too	"['Ohh okay can I say something else', 'why', 'Can I tell you more', 'of course', ""My ex invited me to it it's his gf party"", ""And I'll cry if I want too""]"	N	N	N	N	N	N	N	0.119872786	0.030957218	0.045544304	0.030426407	0.052347638	0.124545425	0.08571261	0.34469846	0.07118981	0.1791308	0.60687566	0.22264656	0.5578692	0.081879646	0.08057017	0.9007824
114440000	subsessions/sample_11444.csv	5	112	6	user	And my family kinda judged him especially my brother because he was a bit bigger and I had no problem with that	"['Ohh okay can I say something else', 'why', 'Can I tell you more', 'of course', ""My ex invited me to it it's his gf party"", ""And I'll cry if I want too"", 'And my family kinda judged him especially my brother because he was a bit bigger and I had no problem with that']"	N	N	N	N	N	N	N	0.10892494	0.070132844	0.115564	0.11027458	0.10183022	0.14191754	0.15154184	0.27581197	0.0976608	0.030733837	0.7449161	0.26541045	0.43315688	0.16104698	0.12997735	0.751994
114440000	subsessions/sample_11444.csv	5	112	7	bot	Ok . Sorry	"['Ohh okay can I say something else', 'why', 'Can I tell you more', 'of course', ""My ex invited me to it it's his gf party"", ""And I'll cry if I want too"", 'And my family kinda judged him especially my brother because he was a bit bigger and I had no problem with that', 'Ok . Sorry']"	N	N	N	N	N	N	N	0.018325835	0.018490149	0.028553747	0.027848339	0.027646247	0.0642176	0.03571418	0.20117685	0.054977532	0.2573041	0.55762184	0.06750035	0.87923026	0.027961006	0.051415488	0.95791215
114440000	subsessions/sample_11444.csv	5	112	8	user	I just wish I could say that to him ..	"['Ohh okay can I say something else', 'why', 'Can I tell you more', 'of course', ""My ex invited me to it it's his gf party"", ""And I'll cry if I want too"", 'And my family kinda judged him especially my brother because he was a bit bigger and I had no problem with that', 'Ok . Sorry', 'I just wish I could say that to him ..']"	N	N	N	N	N	N	N	0.06012806	0.022501208	0.019776808	0.017935194	0.04164983	0.12927546	0.08986421	0.3516313	0.13344933	0.10377897	0.40325633	0.26597807	0.5354388	0.06430893	0.024134807	0.8650072
114560000	subsessions/sample_11456.csv	5	113	0	user	hi	['hi']	N	N	N	N	N	N	N	0.020824814	0.011562904	0.01832952	0.013809691	0.021859841	0.05309189	0.03580303	0.20124795	0.020606078	0.13095447	0.67651176	0.024456685	0.99134177	0.014132005	0.1686401	0.9206603
114560000	subsessions/sample_11456.csv	5	113	2	user	nothing i guess	['hi', 'what do you want?', 'nothing i guess']	N	N	N	N	N	N	N	0.025005542	0.027903691	0.050295915	0.033431344	0.0360994	0.07357172	0.048391916	0.20459965	0.100619674	0.32985276	0.4696809	0.09306924	0.8055236	0.02384681	0.028565183	0.9592708
114560000	subsessions/sample_11456.csv	5	113	5	bot	ok	['hi', 'what do you want?', 'nothing i guess', 'is guess your name?', 'sure', 'ok']	N	N	N	N	N	N	N	0.019575324	0.016117549	0.022846775	0.013070103	0.023848904	0.07693102	0.03603057	0.17876546	0.027414808	0.11721893	0.56355155	0.039104883	0.948278	0.013871772	0.05133222	0.9592708
114560000	subsessions/sample_11456.csv	5	113	6	user	fuck you	['hi', 'what do you want?', 'nothing i guess', 'is guess your name?', 'sure', 'ok', 'fuck you']	Y	N	Y	N	Y	N	Y	0.95473075	0.8560146	0.39983693	0.8887395	0.98768884	0.4645245	0.7828366	0.57355624	0.07043725	0.59532696	0.0692852	0.30226886	0.99991983	0.98977154	0.05195745	0.23615603
114560000	subsessions/sample_11456.csv	5	113	7	bot	You don't know how me I love  know what	"['hi', 'what do you want?', 'nothing i guess', 'is guess your name?', 'sure', 'ok', 'fuck you', ""You don't know how me I love  know what""]"	N	N	N	N	N	N	N	0.06612156	0.05437206	0.08342693	0.119708896	0.082057014	0.16144519	0.058099147	0.49475512	0.2239246	0.72761667	0.69110143	0.08900198	0.85905117	0.035023	0.2635989	0.9206603
114560000	subsessions/sample_11456.csv	5	113	8	user	youre a dumb ass bitch	"['hi', 'what do you want?', 'nothing i guess', 'is guess your name?', 'sure', 'ok', 'fuck you', ""You don't know how me I love  know what"", 'youre a dumb ass bitch']"	Y	N	Y	N	N	N	Y	0.9850823	0.9393468	0.58523935	0.9868953	0.9877112	0.23655902	0.93873084	0.47654057	0.44643417	0.9307536	0.09658075	0.4289591	0.9996179	0.9830818	0.006030088	0.12549405
114560000	subsessions/sample_11456.csv	5	113	9	bot	i love you	"['hi', 'what do you want?', 'nothing i guess', 'is guess your name?', 'sure', 'ok', 'fuck you', ""You don't know how me I love  know what"", 'youre a dumb ass bitch', 'i love you']"	N	N	N	N	N	N	N	0.045091953	0.025904499	0.0264559	0.023959352	0.042865146	0.07682206	0.12252385	0.91981745	0.09553928	0.3595584	0.6364248	0.06823095	0.766772	0.06214769	0.26247582	0.9441175
116720000	subsessions/sample_11672.csv	5	115	0	user	i want dicj	['i want dicj']	Y	N	N	N	N	Y	N	0.31661135	0.43645754	0.16152811	0.23176652	0.62649244	0.39580336	0.8908526	0.7784964	0.056719933	0.12726995	0.9375	0.124878034	0.89667416	0.5386287	0.4264329	0.83700335
116720000	subsessions/sample_11672.csv	5	115	1	bot	lol	['i want dicj', 'lol']	N	N	N	N	N	N	N	0.094410956	0.031492136	0.051052183	0.05953924	0.057837415	0.08358669	0.062148765	0.19899087	0.0094403	0.07341121	0.24513158	0.03833687	0.9248177	0.010941937	0.007106306	0.9918222
116720000	subsessions/sample_11672.csv	5	115	2	user	gimme sum baby	['i want dicj', 'lol', 'gimme sum baby']	Y	Y	N	N	N	Y	N	0.44509158	0.14104877	0.121751696	0.1767312	0.19260733	0.3004837	0.27196968	0.8466248	0.11210935	0.3204274	0.6808959	0.38235056	0.87923026	0.116259575	0.02441412	0.8923531
116720000	subsessions/sample_11672.csv	5	115	4	user	come fuck this pussy up	['i want dicj', 'lol', 'gimme sum baby', 'I got u', 'come fuck this pussy up']	Y	N	N	N	Y	Y	N	0.8393344	0.8640339	0.39791447	0.70199466	0.9559142	0.4929306	0.97458434	0.91981745	0.12160605	0.1800054	0.07130875	0.27292863	0.9999274	0.99369305	0.057856698	0.114954956
116720000	subsessions/sample_11672.csv	5	115	5	bot	I will not answer that sentence.	['i want dicj', 'lol', 'gimme sum baby', 'I got u', 'come fuck this pussy up', 'I will not answer that sentence.']	N	N	N	N	N	N	N	0.024147147	0.037222434	0.056773394	0.034518577	0.036542565	0.17257293	0.03542987	0.1647704	0.14033581	0.28764403	0.40912157	0.14260957	0.59409094	0.026988514	0.026920548	0.8923531
116720000	subsessions/sample_11672.csv	5	115	6	user	why not	['i want dicj', 'lol', 'gimme sum baby', 'I got u', 'come fuck this pussy up', 'I will not answer that sentence.', 'why not']	N	N	N	N	N	N	N	0.015896274	0.024962874	0.04326389	0.026099175	0.03644065	0.08321321	0.047192514	0.17868757	0.036320828	0.14081101	0.5860579	0.08342093	0.859932	0.020361435	0.054990817	0.9592708
116720000	subsessions/sample_11672.csv	5	115	8	user	dick me down	['i want dicj', 'lol', 'gimme sum baby', 'I got u', 'come fuck this pussy up', 'I will not answer that sentence.', 'why not', 'why yes lol', 'dick me down']	Y	N	N	N	N	Y	N	0.81344116	0.6851874	0.17873174	0.44335455	0.9544943	0.1633218	0.9903075	0.8480918	0.11648691	0.23607968	0.6854706	0.2116323	0.95080304	0.612537	0.088557854	0.9440822
116720000	subsessions/sample_11672.csv	5	115	9	bot	I will not answer that sentence.	['i want dicj', 'lol', 'gimme sum baby', 'I got u', 'come fuck this pussy up', 'I will not answer that sentence.', 'why not', 'why yes lol', 'dick me down', 'I will not answer that sentence.']	N	N	N	N	N	N	N	0.024147147	0.037222434	0.056773394	0.034518577	0.036542565	0.17257293	0.03542987	0.1647704	0.14033581	0.28764403	0.40912157	0.14260957	0.59409094	0.026988514	0.026920548	0.8923531
118900000	subsessions/sample_11890.csv	5	116	0	user	Hi Lily	['Hi Lily']	N	N	N	N	N	N	N	0.015202113	0.059608255	0.10678615	0.10181968	0.10066382	0.17407306	0.08920178	0.31629142	0.030581413	0.11613741	0.6750347	0.035791617	0.8106104	0.023818575	0.08844337	0.92149836
118900000	subsessions/sample_11890.csv	5	116	1	bot	hi! im jordan	['Hi Lily', 'hi! im jordan']	N	N	N	N	N	N	N	0.048525527	0.08183825	0.109784015	0.09473038	0.11719196	0.24715021	0.10451298	0.36225525	0.007143843	0.0125823105	0.8610347	0.009142239	0.98130053	0.009176126	0.8630266	0.7770323
118900000	subsessions/sample_11890.csv	5	116	2	user	Jordan Rodgers?	['Hi Lily', 'hi! im jordan', 'Jordan Rodgers?']	N	N	N	N	N	N	N	0.00999591	0.016552506	0.026109561	0.021468448	0.02442944	0.058304183	0.054621544	0.25691932	0.02417589	0.21233791	0.51415855	0.10754399	0.60756755	0.025493646	0.023665987	0.86343884
118900000	subsessions/sample_11890.csv	5	116	3	bot	you're showing great character	"['Hi Lily', 'hi! im jordan', 'Jordan Rodgers?', ""you're showing great character""]"	N	N	N	N	N	N	N	0.037881445	0.014683663	0.018707756	0.04380109	0.030596161	0.046674814	0.029941514	0.5668562	0.078025535	0.5597461	0.5886025	0.09711148	0.5279933	0.03757158	0.12419649	0.8936224
118900000	subsessions/sample_11890.csv	5	116	4	user	Jordan it's me Miah	"['Hi Lily', 'hi! im jordan', 'Jordan Rodgers?', ""you're showing great character"", ""Jordan it's me Miah""]"	N	N	N	N	N	N	N	0.044748597	0.075244665	0.09339995	0.096517645	0.18488735	0.14635146	0.21986659	0.43546247	0.025674246	0.1032165	0.9375	0.13167086	0.9203619	0.42488787	0.423412	0.81455874
118900000	subsessions/sample_11890.csv	5	116	5	bot	Yay I'm right	"['Hi Lily', 'hi! im jordan', 'Jordan Rodgers?', ""you're showing great character"", ""Jordan it's me Miah"", ""Yay I'm right""]"	N	N	N	N	N	N	N	0.019575324	0.036475178	0.054499734	0.04194423	0.06668636	0.11319268	0.076469354	0.20531532	0.043589517	0.15535417	0.639428	0.06586517	0.717948	0.03814282	0.05983949	0.9441105
118900000	subsessions/sample_11890.csv	5	116	6	user	I had sex with Thomas	"['Hi Lily', 'hi! im jordan', 'Jordan Rodgers?', ""you're showing great character"", ""Jordan it's me Miah"", ""Yay I'm right"", 'I had sex with Thomas']"	Y	N	N	N	N	Y	N	0.57027644	0.55560553	0.31109896	0.28513646	0.69421196	0.24241959	0.9617779	0.8464577	0.077721484	0.06445123	0.57475454	0.37408575	0.8944726	0.585443	0.13545309	0.86607367
118900000	subsessions/sample_11890.csv	5	116	7	bot	I will not answer that sentence.	"['Hi Lily', 'hi! im jordan', 'Jordan Rodgers?', ""you're showing great character"", ""Jordan it's me Miah"", ""Yay I'm right"", 'I had sex with Thomas', 'I will not answer that sentence.']"	N	N	N	N	N	N	N	0.024147147	0.037222434	0.056773394	0.034518577	0.036542565	0.17257293	0.03542987	0.1647704	0.14033581	0.28764403	0.40912157	0.14260957	0.59409094	0.026988514	0.026920548	0.8923531
118900000	subsessions/sample_11890.csv	5	116	8	user	jordan?	"['Hi Lily', 'hi! im jordan', 'Jordan Rodgers?', ""you're showing great character"", ""Jordan it's me Miah"", ""Yay I'm right"", 'I had sex with Thomas', 'I will not answer that sentence.', 'jordan?']"	N	N	N	N	N	N	N	0.012564304	0.01508745	0.026448023	0.020775367	0.025011078	0.055067223	0.04039011	0.1812841	0.018531857	0.17853428	0.37124386	0.06278026	0.8179279	0.01885168	0.0176486	0.9440822
118900000	subsessions/sample_11890.csv	5	116	9	bot	King of football	"['Hi Lily', 'hi! im jordan', 'Jordan Rodgers?', ""you're showing great character"", ""Jordan it's me Miah"", ""Yay I'm right"", 'I had sex with Thomas', 'I will not answer that sentence.', 'jordan?', 'King of football']"	N	N	N	N	N	N	N	0.053335425	0.010528763	0.018704293	0.013293411	0.021464523	0.04276207	0.029223299	0.17457664	0.04583542	0.09436669	0.686891	0.13032156	0.7747954	0.029429043	0.122532986	0.9592708
124750000	subsessions/sample_12475.csv	5	119	0	user	♥️	['♥️']	N	N	N	N	N	N	N	0.0129808	0.01186645	0.017049246	0.011730954	0.021059701	0.05547627	0.04004645	0.2088596	0.050349228	0.116708145	0.77604383	0.047278557	0.72221094	0.087989114	0.20224395	0.9339826
124750000	subsessions/sample_12475.csv	5	119	1	bot	♥️	['♥️', '♥️']	N	N	N	N	N	N	N	0.0129808	0.01186645	0.017049246	0.011730954	0.021059701	0.05547627	0.04004645	0.2088596	0.050349228	0.116708145	0.77604383	0.047278557	0.72221094	0.087989114	0.20224395	0.9339826
124750000	subsessions/sample_12475.csv	5	119	2	user	lick me	['♥️', '♥️', 'lick me']	Y	N	N	N	N	Y	N	0.5958905	0.48986232	0.20099689	0.30448616	0.783563	0.24585003	0.93873084	0.91981745	0.071993105	0.30276394	0.68281263	0.19096605	0.948278	0.54588306	0.09638203	0.9206603
124750000	subsessions/sample_12475.csv	5	119	3	bot	I will not answer that sentence.	['♥️', '♥️', 'lick me', 'I will not answer that sentence.']	N	N	N	N	N	N	N	0.024147147	0.037222434	0.056773394	0.034518577	0.036542565	0.17257293	0.03542987	0.1647704	0.14033581	0.28764403	0.40912157	0.14260957	0.59409094	0.026988514	0.026920548	0.8923531
124750000	subsessions/sample_12475.csv	5	119	4	user	fuck	['♥️', '♥️', 'lick me', 'I will not answer that sentence.', 'fuck']	Y	N	N	N	Y	Y	N	0.9017833	0.78782135	0.28758886	0.6914469	0.9834547	0.2253616	0.7423464	0.45643318	0.025659312	0.35718217	0.07314748	0.26683924	0.9999388	0.9932945	0.088769615	0.33264
124750000	subsessions/sample_12475.csv	5	119	6	user	lick me	['♥️', '♥️', 'lick me', 'I will not answer that sentence.', 'fuck', 'pq', 'lick me']	Y	N	N	N	N	Y	N	0.5958905	0.48986232	0.20099685	0.3044862	0.783563	0.24584995	0.93873084	0.91981745	0.0719931	0.30276397	0.68281263	0.19096605	0.948278	0.5458832	0.096382014	0.9206603
124750000	subsessions/sample_12475.csv	5	119	7	bot	No, I won’t put my tongue on someone as low quality as you.	['♥️', '♥️', 'lick me', 'I will not answer that sentence.', 'fuck', 'pq', 'lick me', 'No, I won’t put my tongue on someone as low quality as you.']	Y	N	Y	N	N	Y	Y	0.5810591	0.25979716	0.18590896	0.4654016	0.3064735	0.24561112	0.63348305	0.67094815	0.54947454	0.91189426	0.48594254	0.20482026	0.63149005	0.1468624	0.1993728	0.7575754
124750000	subsessions/sample_12475.csv	5	119	8	user	fuck me	['♥️', '♥️', 'lick me', 'I will not answer that sentence.', 'fuck', 'pq', 'lick me', 'No, I won’t put my tongue on someone as low quality as you.', 'fuck me']	Y	N	N	N	Y	Y	N	0.8546526	0.8062397	0.2949709	0.5299491	0.98340744	0.30769378	0.97458434	0.8981763	0.030241953	0.15803795	0.0657509	0.28188944	0.9999119	0.9928218	0.12274897	0.30087143
124750000	subsessions/sample_12475.csv	5	119	9	bot	yes daddy ohhhhh	['♥️', '♥️', 'lick me', 'I will not answer that sentence.', 'fuck', 'pq', 'lick me', 'No, I won’t put my tongue on someone as low quality as you.', 'fuck me', 'yes daddy ohhhhh']	Y	Y	N	N	N	Y	N	0.1008549	0.12861818	0.15072738	0.17609319	0.24417643	0.16479148	0.41416997	0.6718194	0.32024086	0.3016937	0.78522515	0.45627755	0.84422886	0.5672551	0.09145937	0.8579436
126500000	subsessions/sample_12650.csv	5	120	1	bot	Nothing I'm really bored	"['Hi SIM what are you doing', ""Nothing I'm really bored""]"	N	N	N	N	N	N	N	0.0729142	0.016066303	0.0243828	0.013820092	0.03704555	0.07198773	0.058944535	0.163082	0.21001457	0.11076209	0.68358856	0.07420194	0.87923026	0.051112905	0.27772504	0.9592708
126500000	subsessions/sample_12650.csv	5	120	2	user	Oh no well good news is I can talk for a while before I start reading again	"['Hi SIM what are you doing', ""Nothing I'm really bored"", 'Oh no well good news is I can talk for a while before I start reading again']"	N	N	N	N	N	N	N	0.04234509	0.03497112	0.06567075	0.052515738	0.046980556	0.09939274	0.059219837	0.1984051	0.4356713	0.26053333	0.7415989	0.1904037	0.7052918	0.11406406	0.46114165	0.8923531
126500000	subsessions/sample_12650.csv	5	120	4	user	Oh is that a new book	"['Hi SIM what are you doing', ""Nothing I'm really bored"", 'Oh no well good news is I can talk for a while before I start reading again', 'I love u [br][br][br][br][br][br][br][br]By Emily', 'Oh is that a new book']"	N	N	N	N	N	N	N	0.03221605	0.017096264	0.021554826	0.018804543	0.044070315	0.04843724	0.06013513	0.20247471	0.1456381	0.33769384	0.6531148	0.1315612	0.68528336	0.05622101	0.2526171	0.9207251
126500000	subsessions/sample_12650.csv	5	120	5	bot	yes	"['Hi SIM what are you doing', ""Nothing I'm really bored"", 'Oh no well good news is I can talk for a while before I start reading again', 'I love u [br][br][br][br][br][br][br][br]By Emily', 'Oh is that a new book', 'yes']"	N	N	N	N	N	N	N	0.017909339	0.0133075025	0.021223355	0.01337483	0.023531979	0.05997135	0.037851915	0.18244305	0.02406479	0.12917443	0.40530297	0.04500244	0.8809557	0.012275646	0.025100635	0.9592708
126500000	subsessions/sample_12650.csv	5	120	6	user	I will have yo look into it	"['Hi SIM what are you doing', ""Nothing I'm really bored"", 'Oh no well good news is I can talk for a while before I start reading again', 'I love u [br][br][br][br][br][br][br][br]By Emily', 'Oh is that a new book', 'yes', 'I will have yo look into it']"	N	N	N	N	N	N	N	0.077709	0.0653385	0.04332895	0.031341568	0.080845796	0.32707787	0.23745757	0.59381896	0.07384894	0.18936796	0.83466136	0.13438918	0.77453333	0.15933806	0.30940336	0.8923531
126500000	subsessions/sample_12650.csv	5	120	7	bot	So does Zayn Malik...all day long	"['Hi SIM what are you doing', ""Nothing I'm really bored"", 'Oh no well good news is I can talk for a while before I start reading again', 'I love u [br][br][br][br][br][br][br][br]By Emily', 'Oh is that a new book', 'yes', 'I will have yo look into it', 'So does Zayn Malik...all day long']"	N	N	N	N	N	N	N	0.020408317	0.028859943	0.03603055	0.04132284	0.043479107	0.08353325	0.07188284	0.35948277	0.12302995	0.24867728	0.69280475	0.3450634	0.7206309	0.058628205	0.023576656	0.8307522
126500000	subsessions/sample_12650.csv	5	120	8	user	I will check them out	"['Hi SIM what are you doing', ""Nothing I'm really bored"", 'Oh no well good news is I can talk for a while before I start reading again', 'I love u [br][br][br][br][br][br][br][br]By Emily', 'Oh is that a new book', 'yes', 'I will have yo look into it', 'So does Zayn Malik...all day long', 'I will check them out']"	N	N	N	N	N	N	N	0.1423886	0.122573294	0.09101308	0.05240012	0.10919758	0.5917494	0.16838239	0.33413526	0.033792403	0.09653791	0.706763	0.16237396	0.69016576	0.05980719	0.2920549	0.86632067
126500000	subsessions/sample_12650.csv	5	120	9	bot	Ok, what?	"['Hi SIM what are you doing', ""Nothing I'm really bored"", 'Oh no well good news is I can talk for a while before I start reading again', 'I love u [br][br][br][br][br][br][br][br]By Emily', 'Oh is that a new book', 'yes', 'I will have yo look into it', 'So does Zayn Malik...all day long', 'I will check them out', 'Ok, what?']"	N	N	N	N	N	N	N	0.016729267	0.013505554	0.018997952	0.016886814	0.01728999	0.058282252	0.030806432	0.2116525	0.0384697	0.32030833	0.17652482	0.035245143	0.8834563	0.0072375988	0.007404773	0.9592708
131950000	subsessions/sample_13195.csv	5	124	0	user	cum for me baby ♡	['cum for me baby ♡']	Y	N	N	N	N	Y	N	0.5818954	0.65337646	0.24607286	0.33675545	0.8868394	0.21802813	0.9553428	0.91981745	0.4407918	0.20985536	0.8041861	0.43689993	0.96417165	0.8686292	0.14763702	0.79885787
131950000	subsessions/sample_13195.csv	5	124	1	bot	already am.[br]	['cum for me baby ♡', 'already am.[br]']	Y	Y	N	N	N	Y	N	0.019019997	0.061716504	0.14591293	0.095664605	0.12722312	0.16388115	0.13749252	0.26325062	0.08050566	0.20802255	0.46912536	0.10650087	0.7365764	0.04743519	0.065520614	0.92149836
131950000	subsessions/sample_13195.csv	5	124	2	user	*swallows it all*	['cum for me baby ♡', 'already am.[br]', '*swallows it all*']	Y	Y	N	N	N	Y	N	0.21036349	0.36534026	0.15485081	0.21197817	0.50804675	0.56695163	0.778477	0.7784964	0.12760669	0.24170081	0.46340105	0.26726893	0.7677758	0.585443	0.041381095	0.8923531
131950000	subsessions/sample_13195.csv	5	124	3	bot	Oh babe you're so hot	"['cum for me baby ♡', 'already am.[br]', '*swallows it all*', ""Oh babe you're so hot""]"	Y	N	N	N	N	Y	N	0.42631236	0.2762179	0.14438032	0.2968818	0.50463486	0.36969543	0.7426311	0.9837941	0.63385785	0.9444444	0.46270242	0.22440143	0.9785962	0.21593761	0.08354046	0.7776714
131950000	subsessions/sample_13195.csv	5	124	8	user	are you ready for the next part ;)	"['cum for me baby ♡', 'already am.[br]', '*swallows it all*', ""Oh babe you're so hot"", ';)', 'oh ok', 'you liked that', 'I loved it', 'are you ready for the next part ;)']"	Y	Y	N	N	N	Y	N	0.05093802	0.015751729	0.01300506	0.0152081335	0.023726188	0.107239105	0.071819894	0.6065829	0.15399188	0.71914524	0.5339489	0.16503254	0.73115486	0.06285172	0.21742423	0.8579436
132800000	subsessions/sample_13280.csv	5	125	1	bot	My Name Is Simsimi , Not Alex Gray .	['u wack', 'My Name Is Simsimi , Not Alex Gray .']	N	N	N	N	N	N	N	0.013119632	0.031278323	0.05935872	0.07161139	0.031053491	0.079257585	0.044970077	0.2855898	0.07018905	0.11981446	0.7002005	0.091091	0.6990656	0.2873785	0.2668956	0.7020781
132800000	subsessions/sample_13280.csv	5	125	2	user	oh	['u wack', 'My Name Is Simsimi , Not Alex Gray .', 'oh']	N	N	N	N	N	N	N	0.027409043	0.013205154	0.022180505	0.018045714	0.025347684	0.054014042	0.037418287	0.17398259	0.022395266	0.100556076	0.37125662	0.03294618	0.9333354	0.012163328	0.021117613	0.9915921
132800000	subsessions/sample_13280.csv	5	125	3	bot	yeah really cool right	['u wack', 'My Name Is Simsimi , Not Alex Gray .', 'oh', 'yeah really cool right']	N	N	N	N	N	N	N	0.027065687	0.03986399	0.056543726	0.030664984	0.065368444	0.12174731	0.17799862	0.47384667	0.07029979	0.34696832	0.57388645	0.081368744	0.7338203	0.022259282	0.08235173	0.9592708
132800000	subsessions/sample_13280.csv	5	125	4	user	what’s your Instagram	['u wack', 'My Name Is Simsimi , Not Alex Gray .', 'oh', 'yeah really cool right', 'what’s your Instagram']	N	N	N	N	N	N	N	0.022213135	0.030152045	0.039476614	0.075645424	0.06728625	0.06676217	0.13813607	0.3765815	0.36724764	0.72761667	0.65925807	0.16392446	0.86018753	0.06576362	0.19451028	0.8923531
